가맹점주소,location,lat,lon
서울특별시 성동구 청계천로10나길 78,"청계천로10나길, 마장동, 성동구, 서울특별시, 04706, 대한민국",37.5693425,127.0337566
서울특별시 성동구 금호로 48-1,"금호로, 금호동1가, 금호1가동, 성동구, 서울특별시, 04718, 대한민국",37.5501709,127.0262284
서울특별시 성동구 금호로 76-1,"금호로, 금호동4가, 금호4가동, 성동구, 서울특별시, 04743, 대한민국",37.5451838,127.0245198
서울특별시 성동구 금호로 80-1,"금호로, 금호동1가, 금호1가동, 성동구, 서울특별시, 04718, 대한민국",37.5501709,127.0262284
서울특별시 성동구 금호산2길 3,"금호산2길, 금호동3가, 금호2·3가동, 성동구, 서울특별시, 04729, 대한민국",37.5489855,127.0230991
서울특별시 성동구 금호산2길 8,"금호산2길, 금호동3가, 금호2·3가동, 성동구, 서울특별시, 04729, 대한민국",37.5489855,127.0230991
서울특별시 성동구 금호산길 10,"금호산길, 금호동2가, 금호2·3가동, 성동구, 서울특별시, 04726, 대한민국",37.5514658,127.019362
서울특별시 성동구 금호산길 16,"금호산길, 금호동2가, 금호2·3가동, 성동구, 서울특별시, 04726, 대한민국",37.5514658,127.019362
서울특별시 성동구 금호산길 42,"서박사 부대찌개, 42, 금호산길, 금호동2가, 금호2·3가동, 성동구, 서울특별시, 04726, 대한민국",37.5519543,127.0194547
서울특별시 성동구 금호산길 49,"금호산길, 금호동2가, 금호2·3가동, 성동구, 서울특별시, 04726, 대한민국",37.5514658,127.019362
서울특별시 성동구 금호산길 59,"도스타코스, 59, 금호산길, 금호동2가, 금호2·3가동, 성동구, 서울특별시, 04726, 대한민국",37.5535015,127.0192839
서울특별시 성동구 둘레15길 11,"옥스라이브파이어그릴 성수, 11, 둘레15길, 성수동2가, 성수2가1동, 성동구, 서울특별시, 04784, 대한민국",37.5357147,127.0554402
서울특별시 성동구 둘레9가길 9,"도믹스, 9, 둘레9가길, 성수1가1동, 성동구, 서울특별시, 04775, 대한민국",37.5367298,127.0498362
서울특별시 성동구 둘레9나길 7,,,
서울특별시 성동구 뚝섬로4길 5,"뚝섬로4길, 성수1가1동, 성동구, 서울특별시, 04774, 대한민국",37.5389788,127.0503461
서울특별시 성동구 뚝섬로7길 6,"사운드 프로바이더 Cafe&Bar, 6, 뚝섬로7길, 성수동2가, 성수2가1동, 성동구, 서울특별시, 04784, 대한민국",37.5387953,127.0564844
서울특별시 성동구 뚝섬로9길 3,"뚝섬로9길, 성수동2가, 성수2가1동, 성동구, 서울특별시, 04784, 대한민국",37.5386204,127.0568745
서울특별시 성동구 뚝섬로9길 8,"뚝섬로9길, 성수동2가, 성수2가1동, 성동구, 서울특별시, 04784, 대한민국",37.5386204,127.0568745
서울특별시 성동구 마조로 15-8,"마조로, 사근동, 성동구, 서울특별시, 04760, 대한민국",37.5589147,127.0403463
서울특별시 성동구 마조로3길 5,"한양대 대광, 5, 마조로3길, 사근동, 성동구, 서울특별시, 04760, 대한민국",37.5584171,127.0398457
서울특별시 성동구 마조로3길 7,"베네토피자앤펍, 7-1, 마조로3길, 사근동, 성동구, 서울특별시, 04760, 대한민국",37.5584601,127.0396389
서울특별시 성동구 마조로3길 9,"마조로3길, 사근동, 성동구, 서울특별시, 04760, 대한민국",37.5586021,127.0395559
서울특별시 성동구 마조로5길 6,"마조로5길, 사근동, 성동구, 서울특별시, 04762, 대한민국",37.5600245,127.0402536
서울특별시 성동구 마조로7길 4,"마조로7길, 사근동, 성동구, 서울특별시, 04759, 대한민국",37.5607945,127.0403614
서울특별시 성동구 마조로7길 7,"마조로7길, 사근동, 성동구, 서울특별시, 04759, 대한민국",37.5607945,127.0403614
서울특별시 성동구 마조로7길 9,"마조로7길, 사근동, 성동구, 서울특별시, 04759, 대한민국",37.5607945,127.0403614
서울특별시 성동구 마조로9길 3,"마조로9길, 사근동, 성동구, 서울특별시, 04759, 대한민국",37.5615435,127.0409485
서울특별시 성동구 무수막길 31,"무수막길, 금호동2가, 금호2·3가동, 성동구, 서울특별시, 04729, 대한민국",37.5508993,127.0231793
서울특별시 성동구 무수막길 62,"후루룩짭짭 맛있는 셀프라면, 62, 무수막길, 금호동2가, 금호2·3가동, 성동구, 서울특별시, 04729, 대한민국",37.5515378,127.021344
서울특별시 성동구 무수막길 84,"무수막길, 금호동2가, 금호2·3가동, 성동구, 서울특별시, 04729, 대한민국",37.5508993,127.0231793
서울특별시 성동구 무수막길 85,"무수막길, 금호동2가, 금호2·3가동, 성동구, 서울특별시, 04729, 대한민국",37.5508993,127.0231793
서울특별시 성동구 무수막길 91,"신금호회떠주는집, 91-1, 무수막길, 금호동2가, 금호2·3가동, 성동구, 서울특별시, 04726, 대한민국",37.5539662,127.0199561
서울특별시 성동구 무수막길 93,"무수막길, 금호동2가, 금호2·3가동, 성동구, 서울특별시, 04729, 대한민국",37.5508993,127.0231793
서울특별시 성동구 무학로 12-1,"12-1, 무학로, 1통, 왕십리도선동, 성동구, 서울특별시, 04707, 대한민국",37.565287,127.0303265
서울특별시 성동구 무학로 16-1,"16-1, 무학로, 11통, 왕십리도선동, 성동구, 서울특별시, 04707, 대한민국",37.5656287,127.0303725
서울특별시 성동구 무학로 20-5,"20-5, 무학로, 11통, 왕십리도선동, 성동구, 서울특별시, 04707, 대한민국",37.565934,127.030367
서울특별시 성동구 무학로2길 7,"세븐일레븐, 무학로2길, 5통, 왕십리도선동, 성동구, 서울특별시, 04709, 대한민국",37.5629091,127.0339867
서울특별시 성동구 무학로6길 4,"4, 무학로6길, 1통, 왕십리도선동, 성동구, 서울특별시, 04709, 대한민국",37.5653162,127.0305668
서울특별시 성동구 무학로6길 7,"무학로6길, 9통, 왕십리도선동, 성동구, 서울특별시, 04708, 대한민국",37.5650784,127.0331714
서울특별시 성동구 무학봉길 35,"무학봉길, 하왕십리동, 왕십리2동, 성동구, 서울특별시, 04582, 대한민국",37.5595367,127.0255042
서울특별시 성동구 무학봉길 43,"무학봉길, 하왕십리동, 왕십리2동, 성동구, 서울특별시, 04582, 대한민국",37.5595367,127.0255042
서울특별시 성동구 무학봉길 57,"무학봉길, 하왕십리동, 왕십리2동, 성동구, 서울특별시, 04582, 대한민국",37.5595367,127.0255042
서울특별시 성동구 무학봉길 67,"무학봉길, 하왕십리동, 왕십리2동, 성동구, 서울특별시, 04582, 대한민국",37.5595367,127.0255042
서울특별시 성동구 무학봉길 87,"무학봉길, 하왕십리동, 왕십리2동, 성동구, 서울특별시, 04582, 대한민국",37.5595367,127.0255042
서울특별시 성동구 무학봉길 93,"무학봉길, 하왕십리동, 왕십리2동, 성동구, 서울특별시, 04582, 대한민국",37.5595367,127.0255042
서울특별시 성동구 무학봉길 97,"무학봉길, 하왕십리동, 왕십리2동, 성동구, 서울특별시, 04582, 대한민국",37.5595367,127.0255042
서울특별시 성동구 사근동8길 6,"사근동8길, 사근동, 성동구, 서울특별시, 04763, 대한민국",37.5597573,127.0466045
서울특별시 성동구 사근동9길 1,"사근동9길, 사근동, 성동구, 서울특별시, 04761, 대한민국",37.5612017,127.0470747
서울특별시 성동구 사근동길 12,"사근동길, 사근동, 성동구, 서울특별시, 04761, 대한민국",37.5609236,127.0454922
서울특별시 성동구 사근동길 23,"23, 사근동길, 사근동, 성동구, 서울특별시, 04762, 대한민국",37.5609942,127.0435983
서울특별시 성동구 사근동길 43,"사근동길, 사근동, 성동구, 서울특별시, 04761, 대한민국",37.5609236,127.0454922
서울특별시 성동구 사근동길 53,"사근동길, 사근동, 성동구, 서울특별시, 04761, 대한민국",37.5609236,127.0454922
서울특별시 성동구 사근동길 54,"사근동길, 사근동, 성동구, 서울특별시, 04761, 대한민국",37.5609236,127.0454922
서울특별시 성동구 사근동길 56,"참진한순대국, 56, 사근동길, 사근동, 성동구, 서울특별시, 04761, 대한민국",37.5607715,127.0471037
서울특별시 성동구 사근동길 61,"사근동길, 사근동, 성동구, 서울특별시, 04761, 대한민국",37.5609236,127.0454922
서울특별시 성동구 사근동길 64,"사근동길, 사근동, 성동구, 서울특별시, 04761, 대한민국",37.5609236,127.0454922
서울특별시 성동구 사근동길 65,"사근동길, 사근동, 성동구, 서울특별시, 04761, 대한민국",37.5609236,127.0454922
서울특별시 성동구 사근동길 67,"대연각, 67, 사근동길, 사근동, 성동구, 서울특별시, 04761, 대한민국",37.5613218,127.0483851
서울특별시 성동구 살곶이2길 1,"살곶이2길, 사근동, 성동구, 서울특별시, 04761, 대한민국",37.5637762,127.0464059
서울특별시 성동구 상원10길 10,"상원10길, 성수1가2동, 성동구, 서울특별시, 04791, 대한민국",37.5496428,127.0493793
서울특별시 성동구 상원10길 23,"상원10길, 성수1가2동, 성동구, 서울특별시, 04791, 대한민국",37.5496428,127.0493793
서울특별시 성동구 상원10길 25,"상원10길, 성수1가2동, 성동구, 서울특별시, 04791, 대한민국",37.5496428,127.0493793
서울특별시 성동구 상원12길 28,"김밥 어때, 28, 상원12길, 성수1가2동, 성동구, 서울특별시, 04791, 대한민국",37.5503921,127.0505419
서울특별시 성동구 상원12길 34,"상원12길, 성수1가2동, 성동구, 서울특별시, 04791, 대한민국",37.550149,127.0509193
서울특별시 성동구 상원2길 5-5,"상원2길, 성수1가2동, 성동구, 서울특별시, 04790, 대한민국",37.5461673,127.0495356
서울특별시 성동구 상원6가길 3,"상원6가길, 성수1가2동, 성동구, 서울특별시, 04790, 대한민국",37.548033,127.0491132
서울특별시 성동구 상원길 38-1,"상원길, 성수1가2동, 성동구, 서울특별시, 04790, 대한민국",37.5454184,127.0491386
서울특별시 성동구 상원길 48-1,"상원길, 성수1가2동, 성동구, 서울특별시, 04790, 대한민국",37.5454184,127.0491386
서울특별시 성동구 서울숲2길 2,"서울숲2길15-2, 서울숲2길, 성수1가2동, 성동구, 서울특별시, 04768, 대한민국",37.5472543,127.040457
서울특별시 성동구 서울숲2길 6,"산도스 성수, 6, 서울숲2길, 성수1가2동, 성동구, 서울특별시, 04768, 대한민국",37.5476862,127.0396663
서울특별시 성동구 서울숲2길 8,"성수 수제버거 풀리너마이트, 19-8, 서울숲2길, 성수1가2동, 성동구, 서울특별시, 04768, 대한민국",37.5472269,127.0410656
서울특별시 성동구 서울숲2길 9,"서울숲2길, 성수1가2동, 성동구, 서울특별시, 04768, 대한민국",37.5475871,127.0396768
서울특별시 성동구 서울숲7길 9,"서울숲7길, 성수1가2동, 성동구, 서울특별시, 04766, 대한민국",37.5485355,127.0427127
서울특별시 성동구 서울숲길 20,"서울숲길, 성수1가2동, 성동구, 서울특별시, 04768, 대한민국",37.5479512,127.0409101
서울특별시 성동구 서울숲길 25,"서울숲길, 성수1가2동, 성동구, 서울특별시, 04768, 대한민국",37.5479512,127.0409101
서울특별시 성동구 서울숲길 50,"서울숲길, 성수1가2동, 성동구, 서울특별시, 04768, 대한민국",37.5479512,127.0409101
서울특별시 성동구 서울숲길 55,"서울숲길, 성수1가2동, 성동구, 서울특별시, 04768, 대한민국",37.5479512,127.0409101
서울특별시 성동구 성덕정3길 8,"계월, 8, 성덕정3길, 성수1가1동, 성동구, 서울특별시, 04774, 대한민국",37.5395384,127.047584
서울특별시 성동구 성덕정9길 3,"성덕정9길, 성수1가1동, 성동구, 서울특별시, 04774, 대한민국",37.5391892,127.0498805
서울특별시 성동구 성덕정9길 8,"성덕정9길, 성수1가1동, 성동구, 서울특별시, 04774, 대한민국",37.5391892,127.0498805
서울특별시 성동구 성덕정9길 9,"성덕정9길, 성수1가1동, 성동구, 서울특별시, 04774, 대한민국",37.5391892,127.0498805
서울특별시 성동구 성덕정길 27,"네네치킨, 27, 성덕정길, 성수동2가, 성수1가1동, 성동구, 서울특별시, 04775, 대한민국",37.5392444,127.0468339
서울특별시 성동구 성덕정길 39,"성덕정길, 성수동2가, 성수2가1동, 성동구, 서울특별시, 04775, 대한민국",37.5383052,127.0524002
서울특별시 성동구 성덕정길 42,"성덕정길, 성수동2가, 성수2가1동, 성동구, 서울특별시, 04775, 대한민국",37.5383052,127.0524002
서울특별시 성동구 성덕정길 44,"성덕정길, 성수동2가, 성수2가1동, 성동구, 서울특별시, 04775, 대한민국",37.5383052,127.0524002
서울특별시 성동구 성덕정길 47,"성덕정길, 성수동2가, 성수2가1동, 성동구, 서울특별시, 04775, 대한민국",37.5383052,127.0524002
서울특별시 성동구 성덕정길 48,"성덕정길, 성수동2가, 성수2가1동, 성동구, 서울특별시, 04775, 대한민국",37.5383052,127.0524002
서울특별시 성동구 성덕정길 57,"성덕정길, 성수동2가, 성수2가1동, 성동구, 서울특별시, 04775, 대한민국",37.5383052,127.0524002
서울특별시 성동구 성덕정길 63,"성덕정길, 성수동2가, 성수2가1동, 성동구, 서울특별시, 04775, 대한민국",37.5383052,127.0524002
서울특별시 성동구 성덕정길 65,"성덕정길, 성수동2가, 성수2가1동, 성동구, 서울특별시, 04775, 대한민국",37.5383052,127.0524002
서울특별시 성동구 성덕정길 66,"까사 다 루아(CASAdaLUA), 66, 성덕정길, 성수동2가, 성수1가1동, 성동구, 서울특별시, 04775, 대한민국",37.5379345,127.0508765
서울특별시 성동구 성덕정길 71,"성덕정길, 성수동2가, 성수2가1동, 성동구, 서울특별시, 04775, 대한민국",37.5383052,127.0524002
서울특별시 성동구 성덕정길 76,"성덕정길, 성수동2가, 성수2가1동, 성동구, 서울특별시, 04775, 대한민국",37.5383052,127.0524002
서울특별시 성동구 성덕정길 79,"성덕정길, 성수동2가, 성수2가1동, 성동구, 서울특별시, 04775, 대한민국",37.5383052,127.0524002
서울특별시 성동구 성덕정길 80,"성덕정길, 성수동2가, 성수2가1동, 성동구, 서울특별시, 04775, 대한민국",37.5383052,127.0524002
서울특별시 성동구 성덕정길 82,"성덕정길, 성수동2가, 성수2가1동, 성동구, 서울특별시, 04775, 대한민국",37.5383052,127.0524002
서울특별시 성동구 성덕정길 92,"성덕정길, 성수동2가, 성수2가1동, 성동구, 서울특별시, 04775, 대한민국",37.5383052,127.0524002
서울특별시 성동구 성덕정길 93,"성덕정길, 성수동2가, 성수2가1동, 성동구, 서울특별시, 04775, 대한민국",37.5383052,127.0524002
서울특별시 성동구 성덕정길 94,"성덕정길, 성수동2가, 성수2가1동, 성동구, 서울특별시, 04775, 대한민국",37.5383052,127.0524002
서울특별시 성동구 성덕정길 98,"성덕정길, 성수동2가, 성수2가1동, 성동구, 서울특별시, 04775, 대한민국",37.5383052,127.0524002
서울특별시 성동구 성수이로 18,"성수이로, 성수동2가, 성수2가1동, 성동구, 서울특별시, 04775, 대한민국",37.5358659,127.0539178
서울특별시 성동구 성수이로 23,"성수이로, 성수동2가, 성수2가1동, 성동구, 서울특별시, 04775, 대한민국",37.5358659,127.0539178
서울특별시 성동구 성수이로 29,"성수이로, 성수동2가, 성수2가1동, 성동구, 서울특별시, 04775, 대한민국",37.5358659,127.0539178
서울특별시 성동구 성수이로 30,"성수이로, 성수동2가, 성수2가1동, 성동구, 서울특별시, 04775, 대한민국",37.5358659,127.0539178
서울특별시 성동구 성수이로 33,"성수이로, 성수동2가, 성수2가1동, 성동구, 서울특별시, 04775, 대한민국",37.5358659,127.0539178
서울특별시 성동구 성수이로 35,"성수이로, 성수동2가, 성수2가1동, 성동구, 서울특별시, 04775, 대한민국",37.5358659,127.0539178
서울특별시 성동구 성수이로 37,"신기루 오뎅바, 37, 성수이로, 성수동2가, 성수2가1동, 성동구, 서울특별시, 04775, 대한민국",37.5385871,127.0545712
서울특별시 성동구 성수이로 39,"성수이로, 성수동2가, 성수2가1동, 성동구, 서울특별시, 04775, 대한민국",37.5358659,127.0539178
서울특별시 성동구 성수이로 65,"성수이로, 성수동2가, 성수2가1동, 성동구, 서울특별시, 04775, 대한민국",37.5358659,127.0539178
서울특별시 성동구 성수이로 66,"성수이로, 성수동2가, 성수2가1동, 성동구, 서울특별시, 04775, 대한민국",37.5358659,127.0539178
서울특별시 성동구 성수이로 71,"성수이로, 성수동2가, 성수2가1동, 성동구, 서울특별시, 04775, 대한민국",37.5358659,127.0539178
서울특별시 성동구 성수이로 90,"90, 성수이로, 성수동2가, 성수2가3동, 성동구, 서울특별시, 04781, 대한민국",37.5429608,127.0568478
서울특별시 성동구 성수일로 21,"성수일로, 성수1가1동, 성동구, 서울특별시, 04779, 대한민국",37.5442788,127.0488693
서울특별시 성동구 성수일로 27,"성수일로, 성수1가1동, 성동구, 서울특별시, 04779, 대한민국",37.5442788,127.0488693
서울특별시 성동구 성수일로 39,"성수일로, 성수2가3동, 성동구, 서울특별시, 04793, 대한민국",37.5466129,127.050482
서울특별시 성동구 성수일로 54,"성수일로, 성수1가1동, 성동구, 서울특별시, 04779, 대한민국",37.5442788,127.0488693
서울특별시 성동구 성수일로 56,"성수일로, 성수1가1동, 성동구, 서울특별시, 04779, 대한민국",37.5442788,127.0488693
서울특별시 성동구 성수일로 89,"89, 성수일로, 성수1가2동, 성동구, 서울특별시, 04791, 대한민국",37.5483846,127.0507649
서울특별시 성동구 성수일로 95,"성수일로, 성수1가1동, 성동구, 서울특별시, 04779, 대한민국",37.5442788,127.0488693
서울특별시 성동구 송정12길 13,"제일세탁, 13, 송정12길, 송정동, 성동구, 서울특별시, 04801, 대한민국",37.5495511,127.0665078
서울특별시 성동구 송정12길 14,"송정12길, 송정동, 성동구, 서울특별시, 04801, 대한민국",37.5494898,127.0665119
서울특별시 성동구 송정길 80-3,"송정길, 송정동, 성동구, 서울특별시, 04801, 대한민국",37.5494746,127.0645223
서울특별시 성동구 송정길 82-3,"송정커피, 82-3, 송정길, 송정동, 성동구, 서울특별시, 04801, 대한민국",37.5522888,127.0671265
서울특별시 성동구 아차산로 18,"뚝섬, 18, 아차산로, 성수1가2동, 성동구, 서울특별시, 04793, 대한민국",37.5472351,127.04741
서울특별시 성동구 아차산로 42,"아차산로, 성수2가3동, 성동구, 서울특별시, 04794, 대한민국",37.5447373,127.0552669
서울특별시 성동구 아차산로 46,"아차산로, 성수2가3동, 성동구, 서울특별시, 04794, 대한민국",37.5447373,127.0552669
서울특별시 성동구 아차산로 48,"아차산로, 성수2가3동, 성동구, 서울특별시, 04787, 대한민국",37.5424621,127.0628702
서울특별시 성동구 아차산로 54,"아차산로, 성수2가3동, 성동구, 서울특별시, 04794, 대한민국",37.5447373,127.0552669
서울특별시 성동구 아차산로 66,"아차산로, 성수2가3동, 성동구, 서울특별시, 04794, 대한민국",37.5447373,127.0552669
서울특별시 성동구 아차산로 84,"홍인빌딩, 84, 아차산로, 성수2가3동, 성동구, 서울특별시, 04793, 대한민국",37.5451101,127.0534305
서울특별시 성동구 아차산로 97,"아차산로, 성수2가3동, 성동구, 서울특별시, 04794, 대한민국",37.5447373,127.0552669
서울특별시 성동구 연무장1길 7,"연무장1길, 성수2가3동, 성동구, 서울특별시, 04780, 대한민국",37.5445034,127.0502368
서울특별시 성동구 연무장3길 3,"연무장3길, 성수2가3동, 성동구, 서울특별시, 04793, 대한민국",37.5446705,127.0516954
서울특별시 성동구 연무장3길 6,"연무장3길, 성수2가3동, 성동구, 서울특별시, 04793, 대한민국",37.5446705,127.0516954
서울특별시 성동구 연무장7길 4,"연무장7길, 성수2가3동, 성동구, 서울특별시, 04782, 대한민국",37.5437933,127.0547201
서울특별시 성동구 연무장7길 5,"노다지복권방, 5, 연무장7길, 성수2가3동, 성동구, 서울특별시, 04782, 대한민국",37.5432278,127.0543834
서울특별시 성동구 연무장7길 7,"예카, 7, 연무장7길, 성수2가3동, 성동구, 서울특별시, 04782, 대한민국",37.5433513,127.0544372
서울특별시 성동구 연무장7길 8,"더스토리지룸, 8-1, 연무장7길, 성수2가3동, 성동구, 서울특별시, 04782, 대한민국",37.5434374,127.054687
서울특별시 성동구 연무장9길 4,"디엑스와이지, 4, 연무장9길, 성수2가3동, 성동구, 서울특별시, 04782, 대한민국",37.5427012,127.0559718
서울특별시 성동구 연무장9길 6,"연무장9길, 성수2가3동, 성동구, 서울특별시, 04782, 대한민국",37.5431034,127.05595
서울특별시 성동구 연무장길 12,"28-12, 연무장길, 성수2가1동, 성동구, 서울특별시, 04782, 대한민국",37.5430228,127.0523126
서울특별시 성동구 연무장길 14,"연무장길, 성수동2가, 성수2가1동, 성동구, 서울특별시, 04785, 대한민국",37.5411759,127.0595267
서울특별시 성동구 연무장길 18,"연무장길, 성수동2가, 성수2가1동, 성동구, 서울특별시, 04785, 대한민국",37.5411759,127.0595267
서울특별시 성동구 연무장길 20,"20, 연무장길, 성수1가1동, 성동구, 서울특별시, 04782, 대한민국",37.5434803,127.0515671
서울특별시 성동구 연무장길 38,"기러기둥지 성수, 38, 연무장길, 성수2가1동, 성동구, 서울특별시, 04781, 대한민국",37.5428876,127.053482
서울특별시 성동구 연무장길 44,"연무장길, 성수동2가, 성수2가1동, 성동구, 서울특별시, 04785, 대한민국",37.5411759,127.0595267
서울특별시 성동구 연무장길 50,"연무장길, 성수동2가, 성수2가1동, 성동구, 서울특별시, 04785, 대한민국",37.5411759,127.0595267
서울특별시 성동구 연무장길 54,"연무장길, 성수동2가, 성수2가1동, 성동구, 서울특별시, 04785, 대한민국",37.5411759,127.0595267
서울특별시 성동구 연무장길 60,"연무장길, 성수동2가, 성수2가1동, 성동구, 서울특별시, 04785, 대한민국",37.5411759,127.0595267
서울특별시 성동구 연무장길 76,"연무장길, 성수동2가, 성수2가1동, 성동구, 서울특별시, 04785, 대한민국",37.5411759,127.0595267
서울특별시 성동구 연무장길 94,"연무장길, 성수동2가, 성수2가1동, 성동구, 서울특별시, 04785, 대한민국",37.5411759,127.0595267
서울특별시 성동구 왕십리로 16,"성서침례교회, 291-16, 왕십리로, 행당동, 행당1동, 성동구, 서울특별시, 04744, 대한민국",37.5602676,127.0355192
서울특별시 성동구 왕십리로 50,"왕십리로, 사근동, 성동구, 서울특별시, 04760, 대한민국",37.5579564,127.0397567
서울특별시 성동구 왕십리로 64,"나나로그 성수점, 64, 왕십리로, 성수동1가, 성수1가1동, 성동구, 서울특별시, 04778, 대한민국",37.5433269,127.0449152
서울특별시 성동구 왕십리로 66,"왕십리로, 사근동, 성동구, 서울특별시, 04760, 대한민국",37.5579564,127.0397567
서울특별시 성동구 왕십리로 84,"왕십리로, 성수1가2동, 성동구, 서울특별시, 04788, 대한민국",37.551665,127.0439581
서울특별시 성동구 왕십리로 94,"꾸아, 94-2, 왕십리로, 성수동1가, 성수1가2동, 성동구, 서울특별시, 04769, 대한민국",37.5461515,127.0448801
서울특별시 성동구 용답15길 14,"14, 용답15길, 용답동, 성동구, 서울특별시, 04805, 대한민국",37.5642911,127.0519523
서울특별시 성동구 용답19길 10,"10, 용답19길, 용답동, 성동구, 서울특별시, 04805, 대한민국",37.563446,127.0520538
서울특별시 성동구 용답19길 11,"11, 용답19길, 용답동, 성동구, 서울특별시, 04805, 대한민국",37.56327,127.0521485
서울특별시 성동구 용답19길 12,"12, 용답19길, 용답동, 성동구, 서울특별시, 04805, 대한민국",37.5631414,127.0523644
서울특별시 성동구 용답19길 14,"14, 용답19길, 용답동, 성동구, 서울특별시, 04805, 대한민국",37.5635372,127.0522164
서울특별시 성동구 용답19길 17,"17, 용답19길, 용답동, 성동구, 서울특별시, 04805, 대한민국",37.5636533,127.0525871
서울특별시 성동구 용답19길 18,"18, 용답19길, 용답동, 성동구, 서울특별시, 04805, 대한민국",37.563698,127.052352
서울특별시 성동구 용답23길 19,"용답23길, 용답동, 성동구, 서울특별시, 04805, 대한민국",37.562809,127.0538089
서울특별시 성동구 용답25길 27,"용답25길, 용답동, 성동구, 서울특별시, 04805, 대한민국",37.5618668,127.0527872
서울특별시 성동구 용답29길 15,"나으리, 15, 용답29길, 용답동, 성동구, 서울특별시, 04805, 대한민국",37.5640186,127.0544735
서울특별시 성동구 용답29길 19,"용답29길, 용답동, 성동구, 서울특별시, 04805, 대한민국",37.5658703,127.0527274
서울특별시 성동구 용답29길 26,"용답맥주, 26, 용답29길, 용답동, 성동구, 서울특별시, 04805, 대한민국",37.5654833,127.0527697
서울특별시 성동구 용답29길 32,"32, 용답29길, 용답동, 성동구, 서울특별시, 04805, 대한민국",37.5651629,127.0532311
서울특별시 성동구 장터5가길 6,"장터5가길, 금호동3가, 금호2·3가동, 성동구, 서울특별시, 04729, 대한민국",37.5496081,127.0225869
서울특별시 성동구 장터5길 9-1,"장터5길, 금호동3가, 금호2·3가동, 성동구, 서울특별시, 04730, 대한민국",37.549019,127.0213403
서울특별시 성동구 장터길 14-1,"장터길, 금호동3가, 금호2·3가동, 성동구, 서울특별시, 04737, 대한민국",37.5483463,127.0181287
서울특별시 성동구 장터길 14-2,"장터길, 금호동3가, 금호2·3가동, 성동구, 서울특별시, 04737, 대한민국",37.5483463,127.0181287
서울특별시 성동구 장터길 15-2,"장터길, 금호동3가, 금호2·3가동, 성동구, 서울특별시, 04737, 대한민국",37.5483463,127.0181287
서울특별시 성동구 장터길 17-1,"장터길, 금호동3가, 금호2·3가동, 성동구, 서울특별시, 04737, 대한민국",37.5483463,127.0181287
서울특별시 성동구 장터길 17-2,"장터길, 금호동3가, 금호2·3가동, 성동구, 서울특별시, 04737, 대한민국",37.5483463,127.0181287
서울특별시 성동구 장터길 21-1,"장터길, 금호동3가, 금호2·3가동, 성동구, 서울특별시, 04737, 대한민국",37.5483463,127.0181287
서울특별시 성동구 장터길 22-2,"장터길, 금호동3가, 금호2·3가동, 성동구, 서울특별시, 04737, 대한민국",37.5483463,127.0181287
서울특별시 성동구 장터길 27-1,"장터길, 금호동3가, 금호2·3가동, 성동구, 서울특별시, 04737, 대한민국",37.5483463,127.0181287
서울특별시 성동구 장터길 27-2,"장터길, 금호동3가, 금호2·3가동, 성동구, 서울특별시, 04737, 대한민국",37.5483463,127.0181287
서울특별시 성동구 장터길 28-1,"장터길, 금호동3가, 금호2·3가동, 성동구, 서울특별시, 04737, 대한민국",37.5483463,127.0181287
서울특별시 성동구 장터길 29-1,"장터길, 금호동3가, 금호2·3가동, 성동구, 서울특별시, 04737, 대한민국",37.5483463,127.0181287
서울특별시 성동구 장터길 30-1,"장터길, 금호동3가, 금호2·3가동, 성동구, 서울특별시, 04737, 대한민국",37.5483463,127.0181287
서울특별시 성동구 장터길 35-1,"장터길, 금호동3가, 금호2·3가동, 성동구, 서울특별시, 04737, 대한민국",37.5483463,127.0181287
서울특별시 성동구 장터길 36-2,"장터길, 금호동3가, 금호2·3가동, 성동구, 서울특별시, 04737, 대한민국",37.5483463,127.0181287
서울특별시 성동구 장터길 37-1,"장터길, 금호동3가, 금호2·3가동, 성동구, 서울특별시, 04737, 대한민국",37.5483463,127.0181287
서울특별시 성동구 장터길 41-1,"장터길, 금호동3가, 금호2·3가동, 성동구, 서울특별시, 04737, 대한민국",37.5483463,127.0181287
서울특별시 성동구 장터길 43-2,"장터길, 금호동3가, 금호2·3가동, 성동구, 서울특별시, 04737, 대한민국",37.5483463,127.0181287
서울특별시 성동구 장터길 44-2,"장터길, 금호동3가, 금호2·3가동, 성동구, 서울특별시, 04737, 대한민국",37.5483463,127.0181287
서울특별시 성동구 장터길 45-1,"장터길, 금호동3가, 금호2·3가동, 성동구, 서울특별시, 04737, 대한민국",37.5483463,127.0181287
서울특별시 성동구 한림말길 24,"한림말길, 옥수동, 성동구, 서울특별시, 04736, 대한민국",37.54072,127.0141674
서울특별시 성동구 한림말길 33,"한림말길, 옥수동, 성동구, 서울특별시, 04736, 대한민국",37.54072,127.0141674
서울특별시 성동구 한림말길 37,"한림말길, 옥수동, 성동구, 서울특별시, 04736, 대한민국",37.54072,127.0141674
서울특별시 성동구 한림말길 48,"한림말길, 옥수동, 성동구, 서울특별시, 04736, 대한민국",37.54072,127.0141674
서울특별시 성동구 한림말길 56,"한림말길, 옥수동, 성동구, 서울특별시, 04736, 대한민국",37.54072,127.0141674
